,,mean_norm
bem1-aid-dbem3_a,VHC1,1.1132311409827353
bem1-aid-dbem3_a,ABD1,1.2114103839079327
bem1-aid-dbem3_a,PRP5,1.0940788240463113
bem1-aid-dbem3_a,YBR238C,1.429392304392191
bem1-aid-dbem3_a,ERT1,1.270290610338359
bem1-aid-dbem3_a,THI2,1.1568279771113006
bem1-aid-dbem3_a,YBR241C,1.1133695825257388
bem1-aid-dbem3_a,YBR242W,1.1088334086578615
bem1-aid-dbem3_a,ALG7,0.930534423749401
bem1-aid-dbem3_a,GPX2,0.6486194147234937
bem1-aid-dbem3_a,ISW1,1.1753642615088116
bem1-aid-dbem3_a,RRT2,1.1184272805121465
bem1-aid-dbem3_a,ENP1,0.04856378629564799
bem1-aid-dbem3_a,HIS7,0.897975163799115
bem1-aid-dbem3_a,ARO4,0.9249521319280266
bem1-aid-dbem3_a,SPO23,0.3758318106170808
bem1-aid-dbem3_a,MRPS5,1.2272300264737854
bem1-aid-dbem3_a,DUT1,1.1732456135670135
bem1-aid-dbem3_a,SRB6,0.7063642439297261
bem1-aid-dbem3_a,TRS20,1.3166348566588475
bem1-aid-dbem3_a,MTC4,1.3297754326640465
bem1-aid-dbem3_a,YBR255C-A,0.23030183138185417
bem1-aid-dbem3_a,RIB5,0.09289904960214625
bem1-aid-dbem3_a,POP4,0.4317271492413737
bem1-aid-dbem3_a,SHG1,0.35318212196486304
bem1-aid-dbem3_a,YBR259W,1.1056001269376308
bem1-aid-dbem3_a,RGD1,1.3396447571941583
bem1-aid-dbem3_a,TAE1,0.7823029530126109
bem1-aid-dbem3_a,MIC12,1.6502170969998935
bem1-aid-dbem3_a,SHM1,0.8529480686200185
bem1-aid-dbem3_a,YPT10,1.092737061333133
bem1-aid-dbem3_a,TSC10,1.1603453271658382
bem1-aid-dbem3_a,REI1,1.2618807546391169
bem1-aid-dbem3_a,SLM6,1.2355196645589004
bem1-aid-dbem3_a,MRPL37,1.1195608384788673
bem1-aid-dbem3_a,SDH8,0.9593157639637981
bem1-aid-dbem3_a,BIT2,0.6383254465159444
bem1-aid-dbem3_a,EFM2,1.1301607413073695
bem1-aid-dbem3_a,HSM3,1.3446896904456704
bem1-aid-dbem3_a,UBX7,1.2061301905848816
bem1-aid-dbem3_a,CHK1,0.892330812005082
bem1-aid-dbem3_a,RIF1,1.1715992984162462
bem1-aid-dbem3_a,PPS1,0.9537470298912676
bem1-aid-dbem3_a,YBR277C,1.0531370474754276
bem1-aid-dbem3_a,DPB3,1.319829438257306
bem1-aid-dbem3_a,PAF1,1.4398583834258625
bem1-aid-dbem3_a,SAF1,1.2006535415424915
bem1-aid-dbem3_a,DUG2,0.9779191873148446
bem1-aid-dbem3_a,MRPL27,-0.9129625412042968
bem1-aid-dbem3_a,SSH1,0.8344175139277863
bem1-aid-dbem3_a,YBR284W,1.1939463806493893
bem1-aid-dbem3_a,YBR285W,
bem1-aid-dbem3_a,APE3,1.1182425089054269
bem1-aid-dbem3_a,YBR287W,1.138881981531242
bem1-aid-dbem3_a,APM3,0.6160065167821177
bem1-aid-dbem3_a,SNF5,0.9172990277696295
bem1-aid-dbem3_a,BSD2,0.8578240301916904
bem1-aid-dbem3_a,CTP1,1.1034568404346008
bem1-aid-dbem3_a,YBR292C,1.1732456135670135
bem1-aid-dbem3_a,VBA2,0.29650886853925623
bem1-aid-dbem3_a,SUL1,1.2591850648816028
bem1-aid-dbem3_a,PCA1,1.2091831301908056
bem1-aid-dbem3_a,PHO89,0.7639112342300021
bem1-aid-dbem3_a,YBR296C-A,
bem1-aid-dbem3_a,MAL33,1.0499018994905867
bem1-aid-dbem3_a,MAL31,1.3554929381517786
bem1-aid-dbem3_a,YBR298C-A,0.74151846432564
bem1-aid-dbem3_a,MAL32,1.0749103669372073
bem1-aid-dbem3_a,YBR300C,0.0
bem1-aid-dbem3_a,PAU24,1.322370760711844
bem1-aid-dbem3_a,COS2,0.9275216486990885
bem1-aid-dbem3_a,YCL076W,-0.2602830723627168
bem1-aid-dbem3_a,GEX1,1.2366457072180468
bem1-aid-dbem3_a,VBA3,1.3109677523586736
bem1-aid-dbem3_a,YCL068C,1.2011298158528092
bem1-aid-dbem3_a,HMLALPHA2,
bem1-aid-dbem3_a,HMLALPHA1,-0.10224856138379405
bem1-aid-dbem3_a,YCL065W,
bem1-aid-dbem3_a,CHA1,1.4180086811825034
bem1-aid-dbem3_a,VAC17,0.9889012502871815
bem1-aid-dbem3_a,MRC1,0.4583175698014449
bem1-aid-dbem3_a,KRR1,0.9666473162924428
bem1-aid-dbem3_a,FYV5,1.019223202812594
bem1-aid-dbem3_a,ADF1,0.9493733198101285
bem1-aid-dbem3_a,MIC10,1.1580345109789227
bem1-aid-dbem3_a,PRD1,1.294531116945488
bem1-aid-dbem3_a,PEX34,0.05368477508814615
bem1-aid-dbem3_a,KAR4,0.0651354613767765
bem1-aid-dbem3_a,RDT1,
bem1-aid-dbem3_a,SPB1,1.2810381605011345
bem1-aid-dbem3_a,PBN1,0.7874131292957792
bem1-aid-dbem3_a,LRE1,1.1365065268983483
bem1-aid-dbem3_a,APA1,0.8859012743801128
bem1-aid-dbem3_a,YCL049C,0.5597804192394337
bem1-aid-dbem3_a,YCL048W-A,
bem1-aid-dbem3_a,SPS22,1.1840488612731217
bem1-aid-dbem3_a,POF1,1.3042188577217524
bem1-aid-dbem3_a,EMC1,1.4485317009700154
bem1-aid-dbem3_a,YCL046W,0.31542158337532333
bem1-aid-dbem3_a,MGR1,1.2517906408435242
bem1-aid-dbem3_a,PDI1,1.5551335463201568
bem1-aid-dbem3_a,YCL041C,1.3160690219578453
bem1-aid-dbem3_a,YCL042W,0.8200634916021504
bem1-aid-dbem3_a,GLK1,1.1388490648287604
bem1-aid-dbem3_a,GID7,1.290330482306193
bem1-aid-dbem3_a,ATG22,0.8278427892108277
bem1-aid-dbem3_a,SRO9,0.9380678206134876
bem1-aid-dbem3_a,GFD2,1.3011323419404863
bem1-aid-dbem3_a,GRX1,0.8838383804858894
bem1-aid-dbem3_a,LSB5,1.217934597190313
bem1-aid-dbem3_a,MXR2,1.1107755502257621
bem1-aid-dbem3_a,STE50,1.0870954586017885
bem1-aid-dbem3_a,RRP7,1.4248320045972707
bem1-aid-dbem3_a,HIS4,1.1700840681857607
bem1-aid-dbem3_a,BIK1,1.2888640126453141
bem1-aid-dbem3_a,RNQ1,1.2370205024507523
bem1-aid-dbem3_a,FUS1,1.19186080144537
bem1-aid-dbem3_a,HBN1,0.35318212196486304
bem1-aid-dbem3_a,FRM2,1.1195608384788673
bem1-aid-dbem3_a,AGP1,1.1634465789543667
bem1-aid-dbem3_a,YCL023C,1.2549456608055725
bem1-aid-dbem3_a,KCC4,0.7271644420000043
bem1-aid-dbem3_a,YCL022C,0.606133641998935
bem1-aid-dbem3_a,YCL021W-A,0.8292445345127349
bem1-aid-dbem3_a,LEU2,1.4686829063256444
bem1-aid-dbem3_a,NFS1,0.5037312125493818
bem1-aid-dbem3_a,DCC1,1.3055520318397749
bem1-aid-dbem3_a,BUD3,0.4993774341728256
bem1-aid-dbem3_a,YCL012C,-0.5926649962573016
bem1-aid-dbem3_a,GBP2,1.2924028149884776
bem1-aid-dbem3_a,SGF29,1.1496985943114875
bem1-aid-dbem3_a,ILV6,1.3310284406208934
bem1-aid-dbem3_a,STP22,1.296303411239743
bem1-aid-dbem3_a,CWH36,1.0488189360735831
bem1-aid-dbem3_a,VMA9,1.1015542263478546
bem1-aid-dbem3_a,LDB16,0.9175323843552926
bem1-aid-dbem3_a,PGS1,-0.008861685898632456
bem1-aid-dbem3_a,YCL002C,1.0350840318021133
bem1-aid-dbem3_a,RER1,0.21462262210407418
bem1-aid-dbem3_a,YCL001W-A,-0.8838383804858893
bem1-aid-dbem3_a,YCL001W-B,0.35318212196486304
bem1-aid-dbem3_a,YCR001W,0.9862815319411297
bem1-aid-dbem3_a,CDC10,
bem1-aid-dbem3_a,MRPL32,0.42439559691272877
bem1-aid-dbem3_a,YCP4,0.9609541386740773
bem1-aid-dbem3_a,CIT2,1.3049656268987608
bem1-aid-dbem3_a,YCR006C,1.2787263912005409
bem1-aid-dbem3_a,YCR007C,0.47094142375537373
bem1-aid-dbem3_a,SAT4,1.3130314295333172
bem1-aid-dbem3_a,RVS161,-1.6401269832043008
bem1-aid-dbem3_a,ADY2,0.8545378798813509
bem1-aid-dbem3_a,ADP1,0.9691886387469809
bem1-aid-dbem3_a,PGK1,
bem1-aid-dbem3_a,YCR013C,
bem1-aid-dbem3_a,POL4,0.7471487326166968
bem1-aid-dbem3_a,CTO1,0.9041008553056642
bem1-aid-dbem3_a,YCR016W,0.7750150943851366
bem1-aid-dbem3_a,CWH43,0.9696357946299036
bem1-aid-dbem3_a,SRD1,0.6188006786382484
bem1-aid-dbem3_a,YCR018C-A,0.5834839533467172
bem1-aid-dbem3_a,MAK32,1.2627813895989934
bem1-aid-dbem3_a,PET18,0.9819235725275619
bem1-aid-dbem3_a,MAK31,1.44561306487732
bem1-aid-dbem3_a,HTL1,
bem1-aid-dbem3_a,HSP30,1.0445147715330825
bem1-aid-dbem3_a,YCR022C,1.0934251560979207
bem1-aid-dbem3_a,YCR023C,0.8516726384274362
bem1-aid-dbem3_a,SLM5,0.5852624336719898
bem1-aid-dbem3_a,YCR024C-B,0.6878336892374939
bem1-aid-dbem3_a,PMP1,
bem1-aid-dbem3_a,YCR025C,0.299497346876717
bem1-aid-dbem3_a,NPP1,1.250332745440079
bem1-aid-dbem3_a,RHB1,-1.3798439108415843
bem1-aid-dbem3_a,FEN2,0.713024915192539
bem1-aid-dbem3_a,RIM1,-1.2661446631691597
bem1-aid-dbem3_a,SYP1,0.4339967926194195
bem1-aid-dbem3_a,RPS14A,1.0993500379247307
bem1-aid-dbem3_a,BPH1,0.6214643240080738
bem1-aid-dbem3_a,SNT1,0.8577393829457294
bem1-aid-dbem3_a,ELO2,0.44074568725634067
bem1-aid-dbem3_a,RRP43,-1.6601112738209935
bem1-aid-dbem3_a,RBK1,1.3029945060812542
bem1-aid-dbem3_a,PHO87,1.4868872547993794
bem1-aid-dbem3_a,BUD5,0.46924580123919324
bem1-aid-dbem3_a,YCR038W-A,
bem1-aid-dbem3_a,MATALPHA2,
bem1-aid-dbem3_a,MATALPHA1,-0.10224856138379405
bem1-aid-dbem3_a,YCR041W,
bem1-aid-dbem3_a,TAF2,0.7467315945697485
bem1-aid-dbem3_a,YCR043C,1.1634465789543667
bem1-aid-dbem3_a,PER1,1.0937561298646015
bem1-aid-dbem3_a,RRT12,1.023564307630322
bem1-aid-dbem3_a,YCR045W-A,0.8312624939657379
bem1-aid-dbem3_a,IMG1,0.5441012099616537
bem1-aid-dbem3_a,BUD23,0.2721332365988099
bem1-aid-dbem3_a,YCR047W-A,
bem1-aid-dbem3_a,YCR049C,1.4008586044300328
bem1-aid-dbem3_a,ARE1,1.3615039430585834
bem1-aid-dbem3_a,YCR050C,1.9024441265153627
bem1-aid-dbem3_a,YCR051W,1.3972084831122251
bem1-aid-dbem3_a,RSC6,1.1375040339177143
bem1-aid-dbem3_a,THR4,0.2602830723627168
bem1-aid-dbem3_a,CTR86,1.220521070235998
bem1-aid-dbem3_a,PWP2,1.2478273026624183
bem1-aid-dbem3_a,YIH1,1.3483162829503
bem1-aid-dbem3_a,TAH1,1.5082744737823843
bem1-aid-dbem3_a,YCR061W,1.2137597206631934
bem1-aid-dbem3_a,YCR064C,1.0762538986210737
bem1-aid-dbem3_a,BUD31,0.45543068334865716
bem1-aid-dbem3_a,HCM1,0.7390146062360974
bem1-aid-dbem3_a,RAD18,1.1214445156551966
bem1-aid-dbem3_a,SED4,1.178621305736917
bem1-aid-dbem3_a,ATG15,0.8671308477594046
bem1-aid-dbem3_a,CPR4,1.2715942776395373
bem1-aid-dbem3_a,IMG2,1.005861590806443
bem1-aid-dbem3_a,RSA4,1.3697537970459914
bem1-aid-dbem3_a,SSK22,1.0750349169490447
bem1-aid-dbem3_a,SOL2,0.85628928777869
bem1-aid-dbem3_a,ERS1,1.177006029866474
bem1-aid-dbem3_a,YCR075W-A,
bem1-aid-dbem3_a,FUB1,1.4446512906477909
bem1-aid-dbem3_a,PAT1,0.8656619886604141
bem1-aid-dbem3_a,PTC6,0.9989825303504746
bem1-aid-dbem3_a,SRB8,2.1179427652493983
bem1-aid-dbem3_a,YCR081C-A,2.438965487969687
bem1-aid-dbem3_a,AHC2,0.8052933532093788
bem1-aid-dbem3_a,TRX3,0.5154451559329354
bem1-aid-dbem3_a,TUP1,0.8560455498664177
bem1-aid-dbem3_a,YCR085W,-0.9129625412042968
bem1-aid-dbem3_a,CSM1,0.8471247584263345
bem1-aid-dbem3_a,YCR087W,0.7189459719611069
bem1-aid-dbem3_a,YCR087C-A,0.7189459719611069
bem1-aid-dbem3_a,ABP1,0.7986384815640772
bem1-aid-dbem3_a,FIG2,0.657940420303792
bem1-aid-dbem3_a,YCR090C,1.548042536646785
bem1-aid-dbem3_a,KIN82,1.20207393894586
bem1-aid-dbem3_a,MSH3,0.9129625412042968
bem1-aid-dbem3_a,CDC39,1.1705086288523767
bem1-aid-dbem3_a,CDC50,1.054623292853614
bem1-aid-dbem3_a,OCA4,0.4041780565341744
bem1-aid-dbem3_a,YCR095W-A,
bem1-aid-dbem3_a,HMRA2,
bem1-aid-dbem3_a,HMRA1,
bem1-aid-dbem3_a,YCR097W-A,
bem1-aid-dbem3_a,GIT1,0.4152891399784012
bem1-aid-dbem3_a,YCR099C,1.3483162829503
bem1-aid-dbem3_a,YCR100C,1.0654827526063222
bem1-aid-dbem3_a,YCR101C,1.535608778442461
bem1-aid-dbem3_a,YCR102C,1.284220073484644
bem1-aid-dbem3_a,YCR102W-A,
bem1-aid-dbem3_a,PAU3,1.4360700083842681
bem1-aid-dbem3_a,ADH7,1.0190566611880068
bem1-aid-dbem3_a,RDS1,1.063072567482553
bem1-aid-dbem3_a,AAD3,0.8200634916021504
bem1-aid-dbem3_a,YCR108C,
bem1-aid-dbem3_a,COS7,0.3370050776734797
bem1-aid-dbem3_a,YDL247W-A,
bem1-aid-dbem3_a,MPH2,1.1799312552591712
bem1-aid-dbem3_a,SOR2,0.9234687710670255
bem1-aid-dbem3_a,HXT15,1.2943637547840592
bem1-aid-dbem3_a,THI13,1.070052595757318
bem1-aid-dbem3_a,AAD4,1.377411762567921
bem1-aid-dbem3_a,YDL242W,1.3645184218806055
bem1-aid-dbem3_a,YDL241W,1.1833357273626062
bem1-aid-dbem3_a,YDL240C-A,0.7900822506212879
bem1-aid-dbem3_a,LRG1,1.6891958421623743
bem1-aid-dbem3_a,ADY3,0.6633895531162655
bem1-aid-dbem3_a,GUD1,0.9522932939668072
bem1-aid-dbem3_a,AIM6,0.737254555795597
bem1-aid-dbem3_a,PHO13,0.8200634916021504
bem1-aid-dbem3_a,YPD1,
bem1-aid-dbem3_a,GYP7,1.1830581277393468
bem1-aid-dbem3_a,MFG1,1.4127284878594522
bem1-aid-dbem3_a,OST4,
bem1-aid-dbem3_a,BRE4,0.9438528530701676
bem1-aid-dbem3_a,PTP1,0.7616388302792048
bem1-aid-dbem3_a,SSB1,0.6748366160384419
bem1-aid-dbem3_a,YDL228C,0.7203249554709625
bem1-aid-dbem3_a,HO,0.5526539520799449
bem1-aid-dbem3_a,GCS1,1.1195608384788673
bem1-aid-dbem3_a,SHS1,1.2992859971064892
bem1-aid-dbem3_a,WHI4,0.9702739087970726
bem1-aid-dbem3_a,HBT1,1.3364342319783231
bem1-aid-dbem3_a,FMP45,1.5733344989171265
bem1-aid-dbem3_a,YDL221W,0.9486088273998138
bem1-aid-dbem3_a,CDC13,0.9915075684808073
bem1-aid-dbem3_a,DTD1,0.5834839533467172
bem1-aid-dbem3_a,YDL218W,1.0395620752778965
bem1-aid-dbem3_a,TIM22,1.5619592488705303
bem1-aid-dbem3_a,RRI1,1.2617330849971937
bem1-aid-dbem3_a,GDH2,1.2284700711254743
bem1-aid-dbem3_a,PRR2,0.9682371275537754
bem1-aid-dbem3_a,NOP6,0.6788151512225267
bem1-aid-dbem3_a,SHR3,1.1788758818580705
bem1-aid-dbem3_a,YDL211C,0.0
bem1-aid-dbem3_a,UGA4,1.0595463658945892
bem1-aid-dbem3_a,CWC2,1.1265890064008777
bem1-aid-dbem3_a,NHP2,-0.2065982972745707
bem1-aid-dbem3_a,GLE1,-0.401745908260511
bem1-aid-dbem3_a,YDL206W,0.9486088273998138
bem1-aid-dbem3_a,HEM3,1.3508659369254674
bem1-aid-dbem3_a,RTN2,1.0337634243348532
bem1-aid-dbem3_a,ACK1,1.161349335561407
bem1-aid-dbem3_a,MRPL11,-0.35318212196486304
bem1-aid-dbem3_a,TRM8,1.1958953022192313
bem1-aid-dbem3_a,MGT1,0.5597804192394337
bem1-aid-dbem3_a,YDL199C,0.24602944095374696
bem1-aid-dbem3_a,GGC1,0.2602830723627168
bem1-aid-dbem3_a,ASF2,1.1892054805747698
bem1-aid-dbem3_a,YDL196W,1.1594735834187455
bem1-aid-dbem3_a,SEC31,1.0595463658945892
bem1-aid-dbem3_a,SNF3,0.6996153492928049
bem1-aid-dbem3_a,NUS1,-0.03288457701786796
bem1-aid-dbem3_a,ARF1,1.1251911067699243
bem1-aid-dbem3_a,RPL35A,-0.14658382469029238
bem1-aid-dbem3_a,UFD2,1.0820782023210267
bem1-aid-dbem3_a,RBS1,-0.2994973468767169
bem1-aid-dbem3_a,PPH22,1.2335834972036535
bem1-aid-dbem3_a,YDL187C,
bem1-aid-dbem3_a,YDL186W,0.6734796669118581
bem1-aid-dbem3_a,YDL185C-A,1.4190581853555844
bem1-aid-dbem3_a,VMA1,1.2257870476651032
bem1-aid-dbem3_a,RPL41A,
bem1-aid-dbem3_a,YDL183C,0.8471247584263345
bem1-aid-dbem3_a,LYS20,1.3378194637220016
bem1-aid-dbem3_a,INH1,
bem1-aid-dbem3_a,YDL180W,1.3836043271410448
bem1-aid-dbem3_a,PCL9,0.9321925251016042
bem1-aid-dbem3_a,DLD2,1.0649766207990192
bem1-aid-dbem3_a,YDL177C,1.2581203383396564
bem1-aid-dbem3_a,YDL176W,1.1681246247745154
bem1-aid-dbem3_a,AIR2,0.8881022890159324
bem1-aid-dbem3_a,DLD1,1.0317318217117901
bem1-aid-dbem3_a,PAR32,0.933762739274575
bem1-aid-dbem3_a,YDL172C,
bem1-aid-dbem3_a,GLT1,1.1152861985096882
bem1-aid-dbem3_a,UGA3,1.2070392614698897
bem1-aid-dbem3_a,UGX2,1.2388903544423489
bem1-aid-dbem3_a,SFA1,0.9963373117118524
bem1-aid-dbem3_a,NRP1,1.4410246451397901
bem1-aid-dbem3_a,FAP7,1.1559716170846992
bem1-aid-dbem3_a,CDC36,1.1167222010764342
bem1-aid-dbem3_a,CDC9,1.0881258615735443
bem1-aid-dbem3_a,YDL163W,1.4867036719849671
bem1-aid-dbem3_a,YDL162C,0.9537470298912676
bem1-aid-dbem3_a,ENT1,0.7573601784990374
bem1-aid-dbem3_a,MHF2,
bem1-aid-dbem3_a,DHH1,1.2218093998626616
bem1-aid-dbem3_a,YDL159W-A,
bem1-aid-dbem3_a,STE7,1.0712066938631526
bem1-aid-dbem3_a,YDL159C-B,0.9129625412042968
bem1-aid-dbem3_a,YDL158C,
bem1-aid-dbem3_a,YDL157C,0.1714440768786568
bem1-aid-dbem3_a,CMR1,1.0500220867999985
bem1-aid-dbem3_a,CLB3,1.4525321598895937
bem1-aid-dbem3_a,MSH5,1.4266229874460912
bem1-aid-dbem3_a,SAS10,0.8041392551035441
bem1-aid-dbem3_a,YDL152W,0.3202975449469951
bem1-aid-dbem3_a,BUD30,-0.06803879741378181
bem1-aid-dbem3_a,RPC53,1.2061301905848816
bem1-aid-dbem3_a,ATG9,1.0712603092781428
bem1-aid-dbem3_a,NOP14,0.8889147272893955
bem1-aid-dbem3_a,RPN5,0.85628928777869
bem1-aid-dbem3_a,LDB17,0.12805326999806016
bem1-aid-dbem3_a,COP1,0.2822233503944026
bem1-aid-dbem3_a,YDL144C,1.03608540931909
bem1-aid-dbem3_a,CCT4,0.9643259724328053
bem1-aid-dbem3_a,CRD1,0.6473439845309114
bem1-aid-dbem3_a,BPL1,1.0660929325558974
bem1-aid-dbem3_a,RPO21,1.1746208751195508
bem1-aid-dbem3_a,SCM3,1.5619592488705303
bem1-aid-dbem3_a,RGT2,1.061472773088629
bem1-aid-dbem3_a,ARF2,1.6654281995879847
bem1-aid-dbem3_a,RPL35B,0.4939426364614714
bem1-aid-dbem3_a,RDI1,0.299497346876717
bem1-aid-dbem3_a,PPH21,1.3308553357794495
bem1-aid-dbem3_a,RPL41B,
bem1-aid-dbem3_a,SRF1,0.20659829727457069
bem1-aid-dbem3_a,CDC53,1.2661446631691597
bem1-aid-dbem3_a,LYS21,1.1372029289601335
bem1-aid-dbem3_a,STF1,1.443618799725323
bem1-aid-dbem3_a,RPP1B,0.2473827859615415
bem1-aid-dbem3_a,YDL129W,0.23414738998176998
bem1-aid-dbem3_a,VCX1,1.2086120956181068
bem1-aid-dbem3_a,PCL2,1.0503653229840046
bem1-aid-dbem3_a,CDC48,1.3047469896519437
bem1-aid-dbem3_a,HNT1,0.5597804192394337
bem1-aid-dbem3_a,YDL124W,1.1524454154967354
bem1-aid-dbem3_a,SNA4,1.1003308545815598
bem1-aid-dbem3_a,UBP1,0.8583563660533331
bem1-aid-dbem3_a,EXP1,1.1732456135670135
bem1-aid-dbem3_a,YFH1,1.3069291518561306
bem1-aid-dbem3_a,HEM25,1.1909190879967906
bem1-aid-dbem3_a,YDL118W,1.2661446631691597
bem1-aid-dbem3_a,CYK3,0.6632793716700821
bem1-aid-dbem3_a,NUP84,0.6150550055889124
bem1-aid-dbem3_a,IWR1,0.9915075684808073
bem1-aid-dbem3_a,YDL114W-A,
bem1-aid-dbem3_a,YDL114W,0.0
bem1-aid-dbem3_a,ATG20,0.9952268119713981
bem1-aid-dbem3_a,TRM3,0.7739275078550593
bem1-aid-dbem3_a,RRP42,1.0488189360735831
bem1-aid-dbem3_a,TMA17,1.5322733150857568
bem1-aid-dbem3_a,YDL109C,1.2232548876289377
bem1-aid-dbem3_a,KIN28,1.1920035880781916
bem1-aid-dbem3_a,MSS2,1.2880164370200635
bem1-aid-dbem3_a,PHO2,0.9525579182759955
bem1-aid-dbem3_a,NSE4,0.6934639575285507
bem1-aid-dbem3_a,QRI7,0.606133641998935
bem1-aid-dbem3_a,QRI1,0.906123054675255
bem1-aid-dbem3_a,POL3,0.5943383445457726
bem1-aid-dbem3_a,DUN1,1.0780769205868215
bem1-aid-dbem3_a,GET3,1.385474179132641
bem1-aid-dbem3_a,BUG1,0.5961911978452655
bem1-aid-dbem3_a,SNU23,1.0334106835136423
bem1-aid-dbem3_a,RPN6,1.632426069427159
bem1-aid-dbem3_a,OPI6,1.4220098755557136
bem1-aid-dbem3_a,PMT1,1.4228820989566273
bem1-aid-dbem3_a,YDL094C,1.0266617888767213
bem1-aid-dbem3_a,PMT5,1.3109130196559098
bem1-aid-dbem3_a,SRP14,1.3177019441606643
bem1-aid-dbem3_a,UBX3,0.8478270798275204
bem1-aid-dbem3_a,RAM1,0.619794891823712
bem1-aid-dbem3_a,NUR1,0.9148053428364311
bem1-aid-dbem3_a,ASM4,1.0783043404057673
bem1-aid-dbem3_a,LUC7,
bem1-aid-dbem3_a,YDL086W,1.009387792394407
bem1-aid-dbem3_a,YDL086C-A,0.8686272778977985
bem1-aid-dbem3_a,YDL085C-A,
bem1-aid-dbem3_a,NDE2,0.7818672675684601
bem1-aid-dbem3_a,SUB2,0.3632722357604557
bem1-aid-dbem3_a,RPS16B,0.8079311542474578
bem1-aid-dbem3_a,RPL13A,0.4505312792936756
bem1-aid-dbem3_a,RPP1A,
bem1-aid-dbem3_a,THI3,1.286944861239438
bem1-aid-dbem3_a,MRK1,1.1694097051426815
bem1-aid-dbem3_a,MDH3,-0.21949858367574593
bem1-aid-dbem3_a,VAM6,0.9183261075285793
bem1-aid-dbem3_a,RXT3,-1.443618799725323
bem1-aid-dbem3_a,RPL31A,
bem1-aid-dbem3_a,BRE1,0.4997659466551554
bem1-aid-dbem3_a,YDL073W,0.6512853938381982
bem1-aid-dbem3_a,YET3,0.8552177119980643
bem1-aid-dbem3_a,YDL071C,0.889797911532113
bem1-aid-dbem3_a,BDF2,0.1714440768786568
bem1-aid-dbem3_a,CBS1,0.5475018950824501
bem1-aid-dbem3_a,YDL068W,
bem1-aid-dbem3_a,COX9,1.1537706024488799
bem1-aid-dbem3_a,IDP1,1.0240420705306694
bem1-aid-dbem3_a,PEX19,0.5682026621648258
bem1-aid-dbem3_a,UBC9,0.9602379978732813
bem1-aid-dbem3_a,SYO1,1.3446896904456704
bem1-aid-dbem3_a,YDL062W,0.6463497713454478
bem1-aid-dbem3_a,RPS29B,
bem1-aid-dbem3_a,TSR1,0.9362026518181622
bem1-aid-dbem3_a,RAD59,-0.6734796669118581
bem1-aid-dbem3_a,USO1,0.4588429788000841
bem1-aid-dbem3_a,YDL057W,1.1666281946361217
bem1-aid-dbem3_a,MBP1,1.0796552014491787
bem1-aid-dbem3_a,PSA1,0.5076658583242584
bem1-aid-dbem3_a,MCH1,1.3166348566588475
bem1-aid-dbem3_a,PBP4,-0.9129625412042968
bem1-aid-dbem3_a,SLC1,1.0616650138363872
bem1-aid-dbem3_a,LHP1,0.41944862508439
bem1-aid-dbem3_a,YDL050C,0.4917416218256519
bem1-aid-dbem3_a,KNH1,0.9972977909706005
bem1-aid-dbem3_a,STP4,1.3790713040280669
bem1-aid-dbem3_a,SIT4,1.084855744683993
bem1-aid-dbem3_a,NPC2,0.3314965473105826
bem1-aid-dbem3_a,MRP10,-0.09289904960214625
bem1-aid-dbem3_a,FAD1,-0.7063642439297261
bem1-aid-dbem3_a,MTF2,0.7718283309843817
bem1-aid-dbem3_a,PRP11,1.0284464985678623
bem1-aid-dbem3_a,SIR2,0.35967308994687686
bem1-aid-dbem3_a,YDL041W,0.7775777188775919
bem1-aid-dbem3_a,NAT1,0.7772202764947193
bem1-aid-dbem3_a,PRM7,0.6986633301525842
bem1-aid-dbem3_a,BSC1,-0.5380948445851532
bem1-aid-dbem3_a,PUS9,1.0274160955961065
bem1-aid-dbem3_a,GPR1,1.361331075684604
bem1-aid-dbem3_a,YDL034W,1.453512976546423
bem1-aid-dbem3_a,SLM3,1.0771519823664089
bem1-aid-dbem3_a,YDL032W,-1.0595463658945892
bem1-aid-dbem3_a,DBP10,0.8134028203393375
bem1-aid-dbem3_a,PRP9,0.19803449743872806
bem1-aid-dbem3_a,ARP2,-1.4284076971372321
bem1-aid-dbem3_a,MPS1,1.0543838688868516
bem1-aid-dbem3_a,MRX9,0.19650818347897803
bem1-aid-dbem3_a,YDL026W,0.933762739274575
bem1-aid-dbem3_a,RTK1,1.410851748736321
bem1-aid-dbem3_a,YDL025W-A,
bem1-aid-dbem3_a,DIA3,1.174550439109501
bem1-aid-dbem3_a,YDL022C-A,1.4261971336010855
bem1-aid-dbem3_a,YDL023C,0.47808037200087494
bem1-aid-dbem3_a,GPD1,0.6473439845309114
bem1-aid-dbem3_a,GPM2,0.8000792009854578
bem1-aid-dbem3_a,RPN4,0.26906836061582196
bem1-aid-dbem3_a,OSH2,0.9018611413878691
bem1-aid-dbem3_a,ERP3,0.9481167616002106
bem1-aid-dbem3_a,CDC7,0.6842070967328642
bem1-aid-dbem3_a,YDL016C,0.8200634916021504
bem1-aid-dbem3_a,TSC13,0.23507129612047253
bem1-aid-dbem3_a,NOP1,-0.017273996482314334
bem1-aid-dbem3_a,SLX5,0.20659829727457069
bem1-aid-dbem3_a,YDL012C,0.6548523254217492
bem1-aid-dbem3_a,YDL011C,0.1714440768786568
bem1-aid-dbem3_a,GRX6,0.29455037504837817
